row_id,app_id,app_name,app_version,cmp_id,cmp_name,cmp_version,cmp_type,app_status,cmp_status,request_id,request_date,request_status,request_step,notes,requestor,color
2867,ALI-62,(a) Picture Place,-87.45869091,62.813.11,(a) FileView,1301.716313,internal,released,released,WPZ_823_R19,7/4/2017,,completed,,,yellow
2868,ALI-62,(a) Picture Place,-87.50124515,62.813.12,Microsoft Server,1305.872437,commercial,released,released,PVX_276_R17,7/8/2017,,completed,,,yellow
2869,ALI-62,(a) Picture Place,-87.54379939,62.813.2,Datatable,1310.028561,open source,released,released,TBK_135_R26,7/10/2017,,completed,,,yellow
2870,ALI-62,(a) Picture Place,-87.58635362,62.813.3,Ajax,1314.184685,open source,released,released,KJX_654_R8,7/15/2017,,completed,,,yellow
2871,ALI-62,(a) Picture Place,-87.62890786,62.813.4,IconFinder,1318.340808,commercial,released,released,ONY_988_R39,7/16/2017,,completed,,,yellow
2872,ALI-62,(a) Picture Place,-87.6714621,62.813.5,Bootstrap,1322.496932,open source,released,released,HIB_123_R4,6/23/2017,,completed,"open source, no commercial support",,yellow
2873,ALI-62,(a) Picture Place,-87.71401634,62.813.6,jQuery,1326.653056,open source,released,released,KOR_949_R15,6/23/2017,,completed,,,yellow
2874,ALI-62,(a) Picture Place,-87.75657058,62.813.7,Acrobat Reader,1330.80918,commercial,released,released,XXW_456_R7,6/24/2017,,completed,,,yellow
2875,ALI-62,(a) Picture Place,-87.79912482,62.813.8,Image View,1334.965303,commercial,released,released,WGN_131_R20,6/28/2017,,completed,,,yellow
2876,ALI-62,(a) Picture Place,-87.84167906,62.813.9,Photo Edit,1339.121427,commercial,released,released,APX_924_R42,7/2/2017,,completed,,,yellow
2877,ALI-63,(a) Picture Place,-87.88423329,63.814.1,Snag It,1343.277551,commercial,released,released,UHR_250_R9,7/16/2017,,completed,,,yellow
2878,ALI-63,(a) Picture Place,-87.92678753,63.814.10,(a) Color Picker,1347.433675,internal,released,released,ZSD_568_R21,7/21/2017,,completed,,,yellow
2879,ALI-63,(a) Picture Place,-87.96934177,63.814.11,(a) FileView,1351.589799,internal,released,released,SLJ_666_R44,7/22/2017,,completed,,,yellow
2880,ALI-63,(a) Picture Place,-88.01189601,63.814.12,Microsoft Server,1355.745922,commercial,released,released,HTD_717_R4,7/23/2017,,completed,,,yellow
2881,ALI-63,(a) Picture Place,-88.05445025,63.814.2,Datatable,1359.902046,open source,released,released,JPA_719_R14,7/23/2017,,completed,,,yellow
2882,ALI-63,(a) Picture Place,-88.09700449,63.814.3,Ajax,1364.05817,open source,released,released,EKH_557_R27,7/25/2017,,completed,,,yellow
2883,ALI-63,(a) Picture Place,-88.13955873,63.814.4,IconFinder,1368.214294,commercial,released,released,WXU_574_R11,7/26/2017,,completed,,,yellow
2884,ALI-63,(a) Picture Place,-88.18211296,63.814.5,Bootstrap,1372.370417,open source,released,released,OYL_184_R49,7/19/2017,,completed,"open source, no commercial support",,yellow
2885,ALI-63,(a) Picture Place,-88.2246672,63.814.6,jQuery,1376.526541,open source,released,released,CKQ_830_R14,7/20/2017,,completed,,,yellow
2886,ALI-63,(a) Picture Place,-88.26722144,63.814.7,Acrobat Reader,1380.682665,commercial,released,released,SFN_350_R31,7/20/2017,,completed,,,yellow
2887,ALI-63,(a) Picture Place,-88.30977568,63.814.8,Image View,1384.838789,commercial,released,released,TGZ_573_R16,7/20/2017,,completed,,,yellow
2888,ALI-63,(a) Picture Place,-88.35232992,63.814.9,Photo Edit,1388.994913,commercial,released,released,NLR_648_R5,7/21/2017,,completed,,,yellow
2889,ALI-64,(a) Picture Place,-88.39488416,64.815.1,(a) Color Picker,1393.151036,internal,planning,Approved,JJF_684_R34,4/25/2018,,Approval Step,,,yellow
2890,ALI-64,(a) Picture Place,-88.4374384,64.815.10,Microsoft Server,1397.30716,commercial,planning,Pending,FXD_949_R9,5/8/2018,,inspection Step,,,yellow
2891,ALI-64,(a) Picture Place,-88.47999264,64.815.11,Photo Edit,1401.463284,commercial,planning,Approved,QTG_485_R16,4/21/2018,,Approval Step,,,yellow
2892,ALI-64,(a) Picture Place,-88.52254687,64.815.12,Snag It,1405.619408,commercial,planning,Approved,SYH_138_R32,4/15/2018,,Approval Step,,,yellow
2893,ALI-64,(a) Picture Place,-88.56510111,64.815.2,(a) FileView,1409.775531,internal,planning,Submitted,RYC_605_R18,4/26/2018,,Inspection Step,,,yellow
2894,ALI-64,(a) Picture Place,-88.60765535,64.815.3,Acrobat Reader,1413.931655,commercial,planning,Approved,UEL_106_R7,4/19/2018,,Approval Step,,,yellow
2895,ALI-64,(a) Picture Place,-88.65020959,64.815.4,Ajax,1418.087779,open source,planning,Approved,AGP_348_R45,5/9/2018,,Approval Step,,,yellow
2896,ALI-64,(a) Picture Place,-88.69276383,64.815.5,Bootstrap,1422.243903,open source,planning,Pending,NHJ_148_R44,4/17/2018,,inspection Step,"open source, no commercial support",,yellow
2897,ALI-64,(a) Picture Place,-88.73531807,64.815.6,Datatable,1426.400026,open source,planning,In_Review,UZU_102_R34,5/8/2018,,Review Step,,,yellow
2898,ALI-64,(a) Picture Place,-88.77787231,64.815.7,IconFinder,1430.55615,commercial,planning,Pending,CMW_248_R51,5/10/2018,,inspection Step,,,yellow
2899,ALI-64,(a) Picture Place,-88.82042654,64.815.8,Image View,1434.712274,commercial,planning,Pending,RGM_334_R28,4/20/2018,,inspection Step,,,yellow
2900,ALI-64,(a) Picture Place,-88.86298078,64.815.9,jQuery,1438.868398,open source,planning,Approved,SBL_780_R52,4/19/2018,,Approval Step,,,yellow
2901,ALI-65,(a) Picture Place,-88.90553502,65.816.1,Snag It,1443.024522,commercial,estimation,Approved,HUJ_548_R48,5/10/2018,,Approval Step,,,yellow
2902,ALI-65,(a) Picture Place,-88.94808926,65.816.10,(a) Color Picker,1447.180645,internal,estimation,Submitted,FKV_126_R18,5/17/2018,,Inspection Step,,,yellow
2903,ALI-65,(a) Picture Place,-88.9906435,65.816.11,(a) FileView,1451.336769,internal,estimation,Pending,QQZ_255_R31,5/20/2018,,inspection Step,,,yellow
2904,ALI-65,(a) Picture Place,-89.03319774,65.816.12,Microsoft Server,1455.492893,commercial,estimation,Pending,DQP_937_R37,5/21/2018,,inspection Step,,,yellow
2905,ALI-65,(a) Picture Place,-89.07575198,65.816.2,Datatable,1459.649017,open source,estimation,Approved,IYL_947_R29,5/21/2018,,Approval Step,,,yellow
2906,ALI-65,(a) Picture Place,-89.11830621,65.816.3,Ajax,1463.80514,open source,estimation,Approved,CLJ_108_R39,5/26/2018,,Approval Step,,,yellow
2907,ALI-65,(a) Picture Place,-89.16086045,65.816.4,IconFinder,1467.961264,commercial,estimation,Pending,RVY_888_R13,5/26/2018,,inspection Step,,,yellow
2908,ALI-65,(a) Picture Place,-89.20341469,65.816.5,Bootstrap,1472.117388,open source,estimation,Pending,DUH_451_R7,5/12/2018,,inspection Step,"open source, no commercial support",,yellow
2909,ALI-65,(a) Picture Place,-89.24596893,65.816.6,jQuery,1476.273512,open source,estimation,Pending,OFF_320_R16,5/13/2018,,inspection Step,,,yellow
2910,ALI-65,(a) Picture Place,-89.28852317,65.816.7,Acrobat Reader,1480.429636,commercial,estimation,Pending,VQB_149_R15,5/14/2018,,inspection Step,,,yellow
2911,ALI-65,(a) Picture Place,-89.33107741,65.816.8,Image View,1484.585759,commercial,estimation,Submitted,SLK_619_R19,5/15/2018,,Inspection Step,,,yellow
2912,ALI-65,(a) Picture Place,-89.37363165,65.816.9,Photo Edit,1488.741883,commercial,estimation,Pending,MTQ_432_R4,5/16/2018,,inspection Step,,,yellow
2913,ALI-66,(a) Picture Place,-89.41618588,66.817.1,Snag It,1492.898007,commercial,on hold,Approved,PCO_402_R11,2/9/2019,,Approval Step,,,yellow
2914,ALI-66,(a) Picture Place,-89.45874012,66.817.10,(a) Color Picker,1497.054131,internal,on hold,Approved,UKG_249_R9,2/13/2019,,Approval Step,,,yellow
2915,ALI-66,(a) Picture Place,-89.50129436,66.817.11,(a) FileView,1501.210254,internal,on hold,Pending,GJU_939_R23,2/14/2019,,Review Step,,,yellow
2916,ALI-66,(a) Picture Place,-89.5438486,66.817.12,Microsoft Server,1505.366378,commercial,on hold,Submitted,NXH_161_R36,2/15/2019,,Inspection Step,,,yellow
2917,ALI-66,(a) Picture Place,-89.58640284,66.817.2,Datatable,1509.522502,open source,on hold,Pending,WJN_390_R31,2/19/2019,,Review Step,,,yellow
2918,ALI-66,(a) Picture Place,-89.62895708,66.817.3,Ajax,1513.678626,open source,on hold,Pending,UWQ_991_R9,2/20/2019,,inspection Step,,,yellow
2919,ALI-66,(a) Picture Place,-89.67151132,66.817.4,IconFinder,1517.83475,commercial,on hold,Pending,SJC_446_R37,2/23/2019,,inspection Step,,,yellow
2920,ALI-66,(a) Picture Place,-89.71406555,66.817.5,Bootstrap,1521.990873,open source,on hold,Pending,DQF_729_R35,2/10/2019,,Review Step,"open source, no commercial support",,yellow
2921,ALI-66,(a) Picture Place,-89.75661979,66.817.6,jQuery,3.1.3,open source,on hold,Pending,EHG_883_R5,2/12/2019,,inspection Step,,,yellow
2922,ALI-66,(a) Picture Place,-89.79917403,66.817.7,Acrobat Reader,445.6957143,commercial,on hold,Submitted,MOA_766_R23,2/12/2019,,Inspection Step,,,yellow
2923,ALI-66,(a) Picture Place,-89.84172827,66.817.8,Image View,453.0285714,commercial,on hold,Submitted,QJJ_572_R19,2/12/2019,,Inspection Step,,,yellow
2924,ALI-66,(a) Picture Place,-89.88428251,66.817.9,Photo Edit,460.3614286,commercial,on hold,Pending,UWK_519_R33,2/12/2019,,inspection Step,,,yellow
2925,ALI-67,(a) Picture Place,-89.92683675,67.818.1,Snag It,467.6942857,commercial,review,Approved,DLU_823_R48,2/24/2019,,Approval Step,,,yellow
2926,ALI-67,(a) Picture Place,-89.96939099,67.818.10,(a) Color Picker,475.0271429,internal,review,Approved,QOB_844_R27,3/9/2019,,Approval Step,,,yellow
2927,ALI-67,(a) Picture Place,-90.01194523,67.818.11,(a) FileView,482.36,internal,review,Pending,SOS_685_R13,3/9/2019,,Review Step,,,yellow
2928,ALI-67,(a) Picture Place,-90.05449946,67.818.12,Microsoft Server,489.6928571,commercial,review,Pending,MSU_784_R46,3/10/2019,,inspection Step,,,yellow
2929,ALI-67,(a) Picture Place,-90.0970537,67.818.2,Datatable,497.0257143,open source,review,Approved,PJB_670_R45,3/10/2019,,Approval Step,,,yellow
2930,ALI-67,(a) Picture Place,-90.13960794,67.818.3,Ajax,504.3585714,open source,review,Submitted,PXE_716_R18,3/11/2019,,Inspection Step,,,yellow
2931,ALI-67,(a) Picture Place,-90.18216218,67.818.4,IconFinder,511.6914286,commercial,review,Approved,WBD_276_R44,3/12/2019,,Approval Step,,,yellow
2932,ALI-67,(a) Picture Place,-90.22471642,67.818.5,Bootstrap,519.0242857,open source,review,Pending,GSS_922_R16,3/2/2019,,inspection Step,"open source, no commercial support",,yellow
2933,ALI-67,(a) Picture Place,-90.26727066,67.818.6,jQuery,526.3571429,open source,review,Pending,DDD_246_R27,3/4/2019,,Review Step,,,yellow
2934,ALI-67,(a) Picture Place,-90.3098249,67.818.7,Acrobat Reader,533.69,commercial,review,Pending,HYO_175_R7,3/4/2019,,inspection Step,,,yellow
2935,ALI-67,(a) Picture Place,-90.35237913,67.818.8,Image View,541.0228571,commercial,review,Pending,ZXT_233_R18,3/6/2019,,inspection Step,,,yellow
2936,ALI-67,(a) Picture Place,-90.39493337,67.818.9,Photo Edit,548.3557143,commercial,review,Submitted,WEM_811_R20,3/7/2019,,Inspection Step,,,yellow
2937,ALI-1,(a) Planner_App,-90.43748761,1.101.1,Google Maps,v1.2,API,released,released,TJB_171_R31,1/3/2016,,completed,,,yellow
2938,ALI-1,(a) Planner_App,-90.48004185,1.101.10,Datatable,1.679454545,open source,released,released,SSR_872_R47,1/3/2016,,completed,,,yellow
2939,ALI-1,(a) Planner_App,-90.52259609,1.101.11,Ajax,1.569636364,open source,released,released,FDB_831_R7,1/3/2016,,completed,,,yellow
2940,ALI-1,(a) Planner_App,-90.56515033,1.101.12,Ruby,1.459818182,open source,released,released,TZO_337_R34,1/4/2016,,completed,,,yellow
2941,ALI-1,(a) Planner_App,-90.60770457,1.101.2,Java,1.35,open source,released,released,BRS_168_R34,1/7/2016,,completed,,,yellow
2942,ALI-1,(a) Planner_App,-90.6502588,1.101.3,jQuery,1.240181818,open source,released,released,WMH_853_R5,1/10/2016,,completed,,,yellow
2943,ALI-1,(a) Planner_App,-90.69281304,1.101.4,(a) Color Picker,1.130363636,internal,released,released,SEK_689_R3,1/10/2016,,completed,,,yellow
2944,ALI-1,(a) Planner_App,-90.73536728,1.101.5,(a) Calendar,1.020545455,Internal,released,released,KWM_116_R8,1/13/2016,,completed,,,yellow
2945,ALI-1,(a) Planner_App,-90.77792152,1.101.6,(a) FileView,0.910727273,internal,released,released,YFM_418_R30,1/13/2016,,completed,,,yellow
2946,ALI-1,(a) Planner_App,-90.82047576,1.101.7,SunONE,0.800909091,commercial,released,released,YFM_418_R31,1/13/2016,,completed,"unsupported, required upgrade or replacement",,yellow
2947,ALI-1,(a) Planner_App,-90.86303,1.101.8,Oracle,0.691090909,commercial,released,released,XJJ_161_R40,1/2/2016,,completed,,,yellow
2948,ALI-1,(a) Planner_App,-90.90558424,1.101.9,Bootstrap,0.581272727,open source,released,released,KFG_277_R7,1/3/2016,,completed,"open source, no commercial support",,yellow
2949,ALI-11,(a) Planner_App,-90.94813847,11.201.1,Google Maps,v1.3,API,released,released,GFV_199_R41,1/13/2016,,completed,,,yellow
2950,ALI-11,(a) Planner_App,-90.99069271,11.201.10,Datatable,2.080727273,open source,released,released,VVK_679_R51,1/15/2016,,completed,,,yellow
2951,ALI-11,(a) Planner_App,-91.03324695,11.201.11,Ajax,1.972,open source,released,released,LWK_327_R18,1/16/2016,,completed,,,yellow
2952,ALI-11,(a) Planner_App,-91.07580119,11.201.12,Ruby,1.863272727,open source,released,released,XDM_965_R18,1/17/2016,,completed,,,yellow
2953,ALI-11,(a) Planner_App,-91.11835543,11.201.2,Java,1.754545455,open source,released,released,BFV_912_R35,1/22/2016,,completed,,,yellow
2954,ALI-11,(a) Planner_App,-91.16090967,11.201.3,jQuery,1.645818182,open source,released,released,RWX_432_R15,1/22/2016,,completed,,,yellow
2955,ALI-11,(a) Planner_App,-91.20346391,11.201.4,(a) Color Picker,1.537090909,internal,released,released,ELY_851_R11,1/23/2016,,completed,,,yellow
2956,ALI-11,(a) Planner_App,-91.24601814,11.201.5,(a) Calendar,1.428363636,Internal,released,released,HZC_875_R5,1/23/2016,,completed,,,yellow
2957,ALI-11,(a) Planner_App,-91.28857238,11.201.6,(a) FileView,1.319636364,internal,released,released,PIJ_462_R37,1/24/2016,,completed,,,yellow
2958,ALI-11,(a) Planner_App,-91.33112662,11.201.7,SunONE,1.210909091,commercial,released,released,PIJ_462_R38,1/13/2016,,completed,"unsupported, required upgrade or replacement",,yellow
2959,ALI-11,(a) Planner_App,-91.37368086,11.201.8,Oracle,1.102181818,commercial,released,released,ECG_316_R38,1/14/2016,,completed,,,yellow
2960,ALI-11,(a) Planner_App,-91.4162351,11.201.9,Bootstrap,0.993454545,open source,released,released,IUI_485_R11,1/14/2016,,completed,"open source, no commercial support",,yellow
2961,ALI-12,(a) Planner_App,-91.45878934,12.301.1,Google Maps,v1.4,API,released,released,ANC_984_R11,7/28/2017,,completed,,,yellow
2962,ALI-12,(a) Planner_App,-91.50134358,12.301.10,SunONE,-2.504090909,commercial,released,released,QKJ_379_R17,8/6/2017,,completed,"unsupported, required upgrade or replacement",,yellow
2963,ALI-12,(a) Planner_App,-91.54389782,12.301.11,Oracle,-2.910909091,commercial,released,released,NMO_532_R23,8/8/2017,,completed,,,yellow
2964,ALI-12,(a) Planner_App,-91.58645205,12.301.12,Bootstrap,-3.317727273,open source,released,released,BXJ_510_R45,8/9/2017,,completed,"open source, no commercial support",,yellow
2965,ALI-12,(a) Planner_App,-91.62900629,12.301.2,Datatable,-3.724545455,open source,released,released,GCO_443_R37,8/11/2017,,completed,,,yellow
2966,ALI-12,(a) Planner_App,-91.67156053,12.301.3,Ajax,-4.131363636,open source,released,released,BZF_579_R12,8/14/2017,,completed,,,yellow
2967,ALI-12,(a) Planner_App,-91.71411477,12.301.4,Ruby,-4.538181818,open source,released,released,EEM_546_R38,8/14/2017,,completed,,,yellow
2968,ALI-12,(a) Planner_App,-91.75666901,12.301.5,Java,-4.945,open source,released,released,BWO_778_R34,7/28/2017,,completed,,,yellow
2969,ALI-12,(a) Planner_App,-91.79922325,12.301.6,jQuery,-5.351818182,open source,released,released,IBA_204_R33,7/28/2017,,completed,,,yellow
2970,ALI-12,(a) Planner_App,-91.84177749,12.301.7,(a) Color Picker,-5.758636364,internal,released,released,XXM_666_R38,8/1/2017,,completed,,,yellow
2971,ALI-12,(a) Planner_App,-91.88433172,12.301.8,(a) Calendar,-6.165454545,Internal,released,released,SBG_895_R29,8/4/2017,,completed,,,yellow
2972,ALI-12,(a) Planner_App,-91.92688596,12.301.9,(a) FileView,-6.572272727,internal,released,released,TPP_169_R45,8/5/2017,,completed,,,yellow
2973,ALI-13,(a) Planner_App,-91.9694402,13.32.1,Google Maps,v1.5,API,released,released,VAU_781_R24,8/16/2017,,completed,,,yellow
2974,ALI-13,(a) Planner_App,-92.01199444,13.32.10,SunONE,-3.897727273,commercial,released,released,ZQC_646_R4,8/21/2017,,completed,"unsupported, required upgrade or replacement",,yellow
2975,ALI-13,(a) Planner_App,-92.05454868,13.32.11,Oracle,-4.414545455,commercial,released,released,YUV_723_R31,8/23/2017,,completed,,,yellow
2976,ALI-13,(a) Planner_App,-92.09710292,13.32.12,Bootstrap,-4.931363636,open source,released,released,BCW_560_R50,8/26/2017,,completed,"open source, no commercial support",,yellow
2977,ALI-13,(a) Planner_App,-92.13965716,13.32.2,Datatable,-5.448181818,open source,released,released,YGG_186_R39,8/27/2017,,completed,,,yellow
2978,ALI-13,(a) Planner_App,-92.18221139,13.32.3,Ajax,-5.965,open source,released,released,TEF_989_R7,9/1/2017,,completed,,,yellow
2979,ALI-13,(a) Planner_App,-92.22476563,13.32.4,Ruby,-6.481818182,open source,released,released,MVW_448_R45,9/3/2017,,completed,,,yellow
2980,ALI-13,(a) Planner_App,-92.26731987,13.32.5,Java,-6.998636364,open source,released,released,WUN_392_R51,8/16/2017,,completed,,,yellow
2981,ALI-13,(a) Planner_App,-92.30987411,13.32.6,jQuery,-7.515454545,open source,released,released,JWI_117_R11,8/18/2017,,completed,,,yellow
2982,ALI-13,(a) Planner_App,-92.35242835,13.32.7,(a) Color Picker,-8.032272727,internal,released,released,TED_434_R33,8/19/2017,,completed,,,yellow
2983,ALI-13,(a) Planner_App,-92.39498259,13.32.8,(a) Calendar,-8.549090909,Internal,released,released,FZS_545_R51,8/20/2017,,completed,,,yellow
2984,ALI-13,(a) Planner_App,-92.43753683,13.32.9,(a) FileView,-9.065909091,internal,released,released,NDK_326_R8,8/21/2017,,completed,,,yellow
2985,ALI-14,(a) Planner_App,-92.48009106,14.4.1,Google Maps,v2.2,API,planning,Approved,XDP_729_R7,5/27/2018,,Approval Step,,,yellow
2986,ALI-14,(a) Planner_App,-92.5226453,14.4.10,SunONE,-5.060909091,commercial,planning,Pending,CKQ_488_R22,6/6/2018,,inspection Step,"unsupported, required upgrade or replacement",,yellow
2987,ALI-14,(a) Planner_App,-92.56519954,14.4.11,Oracle,-5.692727273,commercial,planning,Pending,BXS_171_R45,6/7/2018,,inspection Step,,,yellow
2988,ALI-14,(a) Planner_App,-92.60775378,14.4.12,Bootstrap,-6.324545455,open source,planning,Pending,LQC_964_R11,6/7/2018,,inspection Step,"open source, no commercial support",,yellow
2989,ALI-14,(a) Planner_App,-92.65030802,14.4.2,Datatable,-6.956363636,open source,planning,Pending,VNE_382_R8,6/9/2018,,inspection Step,,,yellow
2990,ALI-14,(a) Planner_App,-92.69286226,14.4.3,Ajax,-7.588181818,open source,planning,Pending,PJH_987_R31,6/12/2018,,inspection Step,,,yellow
2991,ALI-14,(a) Planner_App,-92.7354165,14.4.4,Ruby,-8.22,open source,planning,Pending,UXT_682_R10,6/12/2018,,inspection Step,,,yellow
2992,ALI-14,(a) Planner_App,-92.77797074,14.4.5,Java,-8.851818182,open source,planning,Pending,LYV_931_R7,5/28/2018,,inspection Step,,,yellow
2993,ALI-14,(a) Planner_App,-92.82052497,14.4.6,jQuery,-9.483636364,open source,planning,Approved,TIR_108_R42,5/28/2018,,Approval Step,,,yellow
2994,ALI-14,(a) Planner_App,-92.86307921,14.4.7,(a) Color Picker,-10.11545455,internal,planning,Approved,DUH_179_R5,6/1/2018,,Approval Step,,,yellow
2995,ALI-14,(a) Planner_App,-92.90563345,14.4.8,(a) Calendar,-10.74727273,Internal,planning,Pending,OJD_538_R48,6/4/2018,,inspection Step,,,yellow
2996,ALI-14,(a) Planner_App,-92.94818769,14.4.9,(a) FileView,-11.37909091,internal,planning,Pending,BEJ_855_R38,6/5/2018,,inspection Step,,,yellow
2997,ALI-15,(a) Planner_App,-92.99074193,15.401.1,Google Maps,v2.5,API,on hold,Pending,BQG_718_R29,6/13/2018,,inspection Step,,,yellow
2998,ALI-15,(a) Planner_App,-93.03329617,15.401.10,SunONE,-7.192727273,commercial,on hold,In_Review,DPZ_790_R23,6/21/2018,,Review Step,"unsupported, required upgrade or replacement",,yellow
2999,ALI-15,(a) Planner_App,-93.07585041,15.401.11,Oracle,-7.983636364,commercial,on hold,Submitted,XJA_457_R14,6/25/2018,,Inspection Step,,,yellow
3000,ALI-15,(a) Planner_App,-93.11840464,15.401.12,Bootstrap,-8.774545455,open source,on hold,Pending,ZNO_165_R33,6/26/2018,,inspection Step,"open source, no commercial support",,yellow
3001,ALI-15,(a) Planner_App,-93.16095888,15.401.2,Datatable,-9.565454545,open source,on hold,Pending,XUN_241_R34,6/28/2018,,inspection Step,,,yellow
3002,ALI-15,(a) Planner_App,-93.20351312,15.401.3,Ajax,-10.35636364,open source,on hold,Approved,LYC_890_R39,7/2/2018,,Approval Step,,,yellow
3003,ALI-15,(a) Planner_App,-93.24606736,15.401.4,Ruby,-11.14727273,open source,on hold,Approved,OQT_144_R3,7/5/2018,,Approval Step,,,yellow
3004,ALI-15,(a) Planner_App,-93.2886216,15.401.5,Java,-11.93818182,open source,on hold,Submitted,MIJ_446_R9,6/14/2018,,Inspection Step,,,yellow
3005,ALI-15,(a) Planner_App,-93.33117584,15.401.6,jQuery,-12.72909091,open source,on hold,Pending,VJJ_633_R48,6/14/2018,,inspection Step,,,yellow
3006,ALI-15,(a) Planner_App,-93.37373008,15.401.7,(a) Color Picker,-13.52,internal,on hold,In_Review,QVU_430_R7,6/16/2018,,Review Step,,,yellow
3007,ALI-15,(a) Planner_App,-93.41628431,15.401.8,(a) Calendar,-14.31090909,Internal,on hold,Pending,GVK_456_R6,6/19/2018,,inspection Step,,,yellow
3008,ALI-15,(a) Planner_App,-93.45883855,15.401.9,(a) FileView,-15.10181818,internal,on hold,Submitted,WNX_452_R4,6/19/2018,,Inspection Step,,,yellow
3009,ALI-16,(a) Planner_App,-93.50139279,16.402.1,Google Maps,v3.2,API,on hold,Pending,BQH_267_R21,3/13/2019,,inspection Step,,,yellow
3010,ALI-16,(a) Planner_App,-93.54394703,16.402.10,SunONE,9.064285714,commercial,review,In_Review,DCX_577_R49,3/19/2019,,Review Step,"unsupported, required upgrade or replacement",,yellow
3011,ALI-16,(a) Planner_App,-93.58650127,16.402.11,Oracle,9.028571429,commercial,review,In_Review,DFC_391_R22,3/21/2019,,Review Step,,,yellow
3012,ALI-16,(a) Planner_App,-93.62905551,16.402.12,Bootstrap,8.992857143,open source,estimation,Submitted,HSA_113_R39,3/23/2019,,Inspection Step,"open source, no commercial support",,yellow
3013,ALI-16,(a) Planner_App,-93.67160975,16.402.2,Datatable,8.957142857,open source,review,Pending,JBY_512_R8,3/23/2019,,Review Step,,,yellow
3014,ALI-16,(a) Planner_App,-93.71416398,16.402.3,Ajax,8.921428571,open source,review,Pending,KNM_507_R39,3/23/2019,,Review Step,,,yellow
3015,ALI-16,(a) Planner_App,-93.75671822,16.402.4,Ruby,8.885714286,open source,review,Pending,SWM_526_R48,3/23/2019,,inspection Step,,,yellow
3016,ALI-16,(a) Planner_App,-93.79927246,16.402.5,Java,8.85,open source,review,Approved,TEM_885_R39,3/13/2019,,Approval Step,,,yellow
3017,ALI-16,(a) Planner_App,-93.8418267,16.402.6,jQuery,3.1.3,open source,review,submitted,JKW_848_R19,3/14/2019,,Inspection Step,,,yellow
3018,ALI-16,(a) Planner_App,-93.88438094,16.402.7,(a) Color Picker,3.221666667,internal,review,Pending,JVM_639_R40,3/15/2019,,Review Step,,,yellow
3019,ALI-16,(a) Planner_App,-93.92693518,16.402.8,(a) Calendar,3.366666667,Internal,review,Submitted,WUN_877_R27,3/15/2019,,Inspection Step,,,yellow
3020,ALI-16,(a) Planner_App,-93.96948942,16.402.9,(a) FileView,3.511666667,internal,review,Approved,FMR_941_R27,3/17/2019,,Approval Step,,,yellow
3021,ALI-7,(a) Address Book,-94.01204365,7.7.1,Apache,15.86428571,open source,released,released,GGQ_410_R51,6/28/2016,,completed,"open source, no commercial support",,yellow
3022,ALI-7,(a) Address Book,-94.05459789,7.7.10,Trullium,16.46785714,commercial,released,released,LZV_627_R29,7/1/2016,,completed,,,yellow
3023,ALI-7,(a) Address Book,-94.09715213,7.7.11,Bootstrap,17.07142857,open source,released,released,HZX_979_R20,7/2/2016,,completed,"open source, no commercial support",,yellow
3024,ALI-7,(a) Address Book,-94.13970637,7.7.12,jQuery,17.675,open source,released,released,ZPD_992_R33,7/3/2016,,completed,,,yellow
3025,ALI-7,(a) Address Book,-94.18226061,7.7.13,(a) Color Picker,18.27857143,internal,released,released,NND_946_R18,7/6/2016,,completed,,,yellow
3026,ALI-7,(a) Address Book,-94.22481485,7.7.2,Contact Import,18.88214286,commercial,released,released,KKP_985_R53,7/6/2016,,completed,,,yellow
3027,ALI-7,(a) Address Book,-94.26736909,7.7.3,Ajax,19.48571429,open source,released,released,DQW_484_R50,7/7/2016,,completed,,,yellow
3028,ALI-7,(a) Address Book,-94.30992333,7.7.4,Google Maps,v1.3,API,released,released,EBP_849_R4,7/9/2016,,completed,,,yellow
3029,ALI-7,(a) Address Book,-94.35247756,7.7.5,mySQL,-1325.544056,open source,released,released,HOM_656_R44,7/9/2016,,completed,,,yellow
3030,ALI-7,(a) Address Book,-94.3950318,7.7.6,(a) Picture Place,-1374.685664,internal,released,released,ORS_333_R43,7/10/2016,,completed,,,yellow
3031,ALI-7,(a) Address Book,-94.43758604,7.7.7,White Pages,-1423.827273,commercial,released,released,SQF_953_R32,7/10/2016,,completed,,,yellow
3032,ALI-7,(a) Address Book,-94.48014028,7.7.8,Acrobat Reader,-1472.968881,commercial,released,released,KJU_211_R4,7/11/2016,,completed,,,yellow
3033,ALI-7,(a) Address Book,-94.52269452,7.7.9,GPS Find Me,-1522.11049,commercial,released,released,DJT_214_R31,7/11/2016,,completed,,,yellow
3034,ALI-71,(a) Address Book,-94.56524876,71.71.1,Apache,-1571.252098,open source,released,released,YNX_606_R28,7/13/2016,,completed,,,yellow
3035,ALI-71,(a) Address Book,-94.607803,71.71.10,Trullium,-1620.393706,commercial,released,released,UZR_430_R46,7/14/2016,,completed,,,yellow
3036,ALI-71,(a) Address Book,-94.65035723,71.71.11,Bootstrap,-1669.535315,open source,released,released,BED_140_R20,7/14/2016,,completed,"open source, no commercial support",,yellow
3037,ALI-71,(a) Address Book,-94.69291147,71.71.12,jQuery,-1718.676923,open source,released,released,MTU_663_R9,7/15/2016,,completed,,,yellow
