row_id,app_id,app_name,app_version,cmp_id,cmp_name,cmp_version,cmp_type,app_status,cmp_status,request_id,request_date,request_status,request_step,notes,requestor,color
1255,ALI-9,(a) Budget Estimator,-18.86125826,9.201.4,jQuery,0.373809524,open source,released,released,XOF_222_R39,9/2/2016,,completed,,,yellow
1256,ALI-9,(a) Budget Estimator,-18.9038125,9.201.5,Ajax,-0.180952381,open source,released,released,TZK_370_R9,9/2/2016,,completed,,,yellow
1257,ALI-9,(a) Budget Estimator,-18.94636674,9.201.6,Datatable,-0.735714286,open source,released,released,LAU_141_R41,9/2/2016,,completed,,,yellow
1258,ALI-9,(a) Budget Estimator,-18.98892098,9.201.7,Apache,-1.29047619,open source,released,released,OTH_821_R16,9/2/2016,,completed,,,yellow
1259,ALI-9,(a) Budget Estimator,-19.03147522,9.201.8,Google Charts,-1.845238095,open source,released,released,VRZ_345_R50,9/3/2016,,completed,,,yellow
1260,ALI-9,(a) Budget Estimator,-19.07402946,9.201.9,(a) Color Picker,-2.4,internal,released,released,TMC_367_R8,9/3/2016,,completed,,,yellow
1261,ALI-91,(a) Budget Estimator,-19.11658369,91.202.1,Bootstrap,-2.954761905,open source,released,released,HMD_531_R50,9/14/2016,,completed,"open source, no commercial support",,yellow
1262,ALI-91,(a) Budget Estimator,-19.15913793,91.202.10,Currency Converter,7.9a,commercial,released,released,VVD_946_R12,9/25/2016,,completed,,,yellow
1263,ALI-91,(a) Budget Estimator,-19.20169217,91.202.2,Javascript,v2.2,open source,released,released,JIY_745_R22,10/1/2016,,completed,,,yellow
1264,ALI-91,(a) Budget Estimator,-19.24424641,91.202.3,Calculator,0.4,commercial,released,released,IMM_905_R6,10/4/2016,,completed,,,yellow
1265,ALI-91,(a) Budget Estimator,-19.28680065,91.202.4,jQuery,-0.226666667,open source,released,released,HUY_312_R46,9/15/2016,,completed,,,yellow
1266,ALI-91,(a) Budget Estimator,-19.32935489,91.202.5,Ajax,-0.853333333,open source,released,released,DPR_789_R35,9/21/2016,,completed,,,yellow
1267,ALI-91,(a) Budget Estimator,-19.37190913,91.202.6,Datatable,-1.48,open source,released,released,PHP_668_R14,9/23/2016,,completed,,,yellow
1268,ALI-91,(a) Budget Estimator,-19.41446336,91.202.7,Apache,-2.106666667,open source,released,released,JUK_619_R16,9/23/2016,,completed,,,yellow
1269,ALI-91,(a) Budget Estimator,-19.4570176,91.202.8,Google Charts,-2.733333333,open source,released,released,XXU_485_R19,9/24/2016,,completed,,,yellow
1270,ALI-91,(a) Budget Estimator,-19.49957184,91.202.9,(a) Color Picker,-3.36,internal,released,released,JUS_377_R20,9/24/2016,,completed,,,yellow
1271,ALI-92,(a) Budget Estimator,-19.54212608,92.203.1,Bootstrap,-3.986666667,open source,released,released,EYX_481_R10,12/23/2016,,completed,"open source, no commercial support",,yellow
1272,ALI-92,(a) Budget Estimator,-19.58468032,92.203.10,(a) Color Picker,-4.613333333,internal,released,released,FBK_115_R10,1/8/2017,,completed,,,yellow
1273,ALI-92,(a) Budget Estimator,-19.62723456,92.203.2,Currency Converter,8a,commercial,released,released,OUQ_302_R33,1/9/2017,,completed,,,yellow
1274,ALI-92,(a) Budget Estimator,-19.6697888,92.203.3,Javascript,v2.3,open source,released,released,ZJF_433_R25,12/23/2016,,completed,,,yellow
1275,ALI-92,(a) Budget Estimator,-19.71234303,92.203.4,Calculator,1.225,commercial,released,released,NXF_648_R24,12/28/2016,,completed,,,yellow
1276,ALI-92,(a) Budget Estimator,-19.75489727,92.203.5,jQuery,0.525,open source,released,released,MLP_714_R47,12/29/2016,,completed,,,yellow
1277,ALI-92,(a) Budget Estimator,-19.79745151,92.203.6,Ajax,-0.175,open source,released,released,JTV_833_R23,1/2/2017,,completed,,,yellow
1278,ALI-92,(a) Budget Estimator,-19.84000575,92.203.7,Datatable,-0.875,open source,released,released,WKM_492_R17,1/3/2017,,completed,,,yellow
1279,ALI-92,(a) Budget Estimator,-19.88255999,92.203.8,Apache,-1.575,open source,released,released,VWJ_429_R17,1/5/2017,,completed,,,yellow
1280,ALI-92,(a) Budget Estimator,-19.92511423,92.203.9,Google Charts,-2.275,open source,released,released,ZYZ_444_R24,1/6/2017,,completed,,,yellow
1281,ALI-93,(a) Budget Estimator,-19.96766847,93.204.1,Bootstrap,-2.975,open source,released,released,SWX_372_R10,1/10/2017,,completed,"open source, no commercial support",,yellow
1282,ALI-93,(a) Budget Estimator,-20.0102227,93.204.10,(a) Color Picker,-3.675,internal,released,released,ZHE_919_R26,1/18/2017,,completed,,,yellow
1283,ALI-93,(a) Budget Estimator,-20.05277694,93.204.2,Currency Converter,8b,commercial,released,released,DZA_571_R48,1/19/2017,,completed,,,yellow
1284,ALI-93,(a) Budget Estimator,-20.09533118,93.204.3,Javascript,v3.1,open source,released,released,BYR_817_R18,1/12/2017,,completed,,,yellow
1285,ALI-93,(a) Budget Estimator,-20.13788542,93.204.4,Calculator,1.225,commercial,released,released,RJN_448_R35,1/12/2017,,completed,,,yellow
1286,ALI-93,(a) Budget Estimator,-20.18043966,93.204.5,jQuery,0.433333333,open source,released,released,CJO_511_R6,1/13/2017,,completed,,,yellow
1287,ALI-93,(a) Budget Estimator,-20.2229939,93.204.6,Ajax,-0.358333333,open source,released,released,ZIV_398_R40,1/16/2017,,completed,,,yellow
1288,ALI-93,(a) Budget Estimator,-20.26554814,93.204.7,Datatable,-1.15,open source,released,released,CWG_727_R48,1/17/2017,,completed,,,yellow
1289,ALI-93,(a) Budget Estimator,-20.30810238,93.204.8,Apache,-1.941666667,open source,released,released,FVG_862_R18,1/17/2017,,completed,,,yellow
1290,ALI-93,(a) Budget Estimator,-20.35065661,93.204.9,Google Charts,-2.733333333,open source,released,released,XAI_307_R31,1/17/2017,,completed,,,yellow
1291,ALI-94,(a) Budget Estimator,-20.39321085,94.205.1,Bootstrap,-3.525,open source,released,released,DKZ_287_R31,11/6/2017,,completed,"open source, no commercial support",,yellow
1292,ALI-94,(a) Budget Estimator,-20.43576509,94.205.10,(a) Color Picker,-4.316666667,internal,released,released,GAZ_480_R12,11/12/2017,,completed,,,yellow
1293,ALI-94,(a) Budget Estimator,-20.47831933,94.205.2,Currency Converter,9a,commercial,released,released,FQT_845_R50,11/13/2017,,completed,,,yellow
1294,ALI-94,(a) Budget Estimator,-20.52087357,94.205.3,Javascript,v3.2,open source,released,released,GFB_979_R26,11/6/2017,,completed,,,yellow
1295,ALI-94,(a) Budget Estimator,-20.56342781,94.205.4,Calculator,1.332142857,commercial,released,released,YVN_442_R25,11/7/2017,,completed,,,yellow
1296,ALI-94,(a) Budget Estimator,-20.60598205,94.205.5,jQuery,0.455952381,open source,released,released,RFK_500_R21,11/8/2017,,completed,,,yellow
1297,ALI-94,(a) Budget Estimator,-20.64853628,94.205.6,Ajax,-0.420238095,open source,released,released,CGS_164_R40,11/10/2017,,completed,,,yellow
1298,ALI-94,(a) Budget Estimator,-20.69109052,94.205.7,Datatable,-1.296428571,open source,released,released,JXT_439_R14,11/11/2017,,completed,,,yellow
1299,ALI-94,(a) Budget Estimator,-20.73364476,94.205.8,Apache,-2.172619048,open source,released,released,UYC_689_R41,11/11/2017,,completed,,,yellow
1300,ALI-94,(a) Budget Estimator,-20.776199,94.205.9,Google Charts,-3.048809524,open source,released,released,ACJ_619_R24,11/12/2017,,completed,,,yellow
1301,ALI-95,(a) Budget Estimator,-20.81875324,95.206.1,Bootstrap,-3.925,open source,released,released,LAT_293_R28,11/15/2017,,completed,"open source, no commercial support",,yellow
1302,ALI-95,(a) Budget Estimator,-20.86130748,95.206.10,(a) Color Picker,-4.801190476,internal,released,released,GQV_133_R2,11/27/2017,,completed,,,yellow
1303,ALI-95,(a) Budget Estimator,-20.90386172,95.206.2,Currency Converter,9.1a,commercial,released,released,OQJ_961_R46,11/27/2017,,completed,,,yellow
1304,ALI-95,(a) Budget Estimator,-20.94641595,95.206.3,Javascript,v3.3,open source,released,released,FMW_218_R40,11/16/2017,,completed,,,yellow
1305,ALI-95,(a) Budget Estimator,-20.98897019,95.206.4,Calculator,1.489285714,commercial,released,released,GWU_529_R16,11/17/2017,,completed,,,yellow
1306,ALI-95,(a) Budget Estimator,-21.03152443,95.206.5,jQuery,0.528571429,open source,released,released,EKJ_239_R47,11/19/2017,,completed,,,yellow
1307,ALI-95,(a) Budget Estimator,-21.07407867,95.206.6,Ajax,-0.432142857,open source,released,released,ZBJ_498_R15,11/21/2017,,completed,,,yellow
1308,ALI-95,(a) Budget Estimator,-21.11663291,95.206.7,Datatable,-1.392857143,open source,released,released,TEI_928_R49,11/23/2017,,completed,,,yellow
1309,ALI-95,(a) Budget Estimator,-21.15918715,95.206.8,Apache,-2.353571429,open source,released,released,ZUK_147_R8,11/23/2017,,completed,,,yellow
1310,ALI-95,(a) Budget Estimator,-21.20174139,95.206.9,Google Charts,-3.314285714,open source,released,released,GCI_177_R3,11/26/2017,,completed,,,yellow
1311,ALI-96,(a) Budget Estimator,-21.24429562,96.207.1,Bootstrap,-4.275,open source,planning,Pending,OAW_938_R36,9/1/2018,,inspection Step,"open source, no commercial support",,yellow
1312,ALI-96,(a) Budget Estimator,-21.28684986,96.207.10,(a) Color Picker,-5.235714286,internal,planning,Pending,SJN_870_R13,9/12/2018,,inspection Step,,,yellow
1313,ALI-96,(a) Budget Estimator,-21.3294041,96.207.2,Currency Converter,9.1b,commercial,planning,In_Review,RNC_923_R6,9/13/2018,,Review Step,,,yellow
1314,ALI-96,(a) Budget Estimator,-21.37195834,96.207.3,Javascript,v4.1,open source,planning,Approved,QJJ_957_R7,9/2/2018,,Approval Step,,,yellow
1315,ALI-96,(a) Budget Estimator,-21.41451258,96.207.4,Calculator,11.3,commercial,planning,Approved,RIN_939_R50,9/2/2018,,Approval Step,,,yellow
1316,ALI-96,(a) Budget Estimator,-21.45706682,96.207.5,jQuery,3.1.2,open source,planning,Pending,XRO_857_R11,9/3/2018,,inspection Step,,,yellow
1317,ALI-96,(a) Budget Estimator,-21.49962106,96.207.6,Ajax,-1.32,open source,planning,submitted,PXV_312_R42,9/4/2018,,Inspection Step,,,yellow
1318,ALI-96,(a) Budget Estimator,-21.54217529,96.207.7,Datatable,-3.425714286,open source,planning,Submitted,XBO_371_R38,9/4/2018,,Inspection Step,,,yellow
1319,ALI-96,(a) Budget Estimator,-21.58472953,96.207.8,Apache,-5.531428571,open source,planning,Approved,MDK_518_R33,9/6/2018,,Approval Step,,,yellow
1320,ALI-96,(a) Budget Estimator,-21.62728377,96.207.9,Google Charts,-7.637142857,open source,planning,Pending,DJU_518_R44,9/8/2018,,inspection Step,,,yellow
1321,ALI-97,(a) Budget Estimator,-21.66983801,97.208.1,Bootstrap,-9.742857143,open source,estimation,Approved,NFD_570_R13,9/17/2018,,Approval Step,"open source, no commercial support",,yellow
1322,ALI-97,(a) Budget Estimator,-21.71239225,97.208.10,(a) Color Picker,-11.84857143,internal,estimation,Pending,CNX_207_R6,10/12/2018,,inspection Step,,,yellow
1323,ALI-97,(a) Budget Estimator,-21.75494649,97.208.2,Currency Converter,9.1c,commercial,estimation,Pending,XWD_123_R32,10/13/2018,,inspection Step,,,yellow
1324,ALI-97,(a) Budget Estimator,-21.79750073,97.208.3,Javascript,v4.2,open source,estimation,Approved,RZR_235_R13,9/17/2018,,Approval Step,,,yellow
1325,ALI-97,(a) Budget Estimator,-21.84005497,97.208.4,Calculator,12.3,commercial,estimation,Pending,MCJ_458_R4,9/18/2018,,inspection Step,,,yellow
1326,ALI-97,(a) Budget Estimator,-21.8826092,97.208.5,jQuery,3.1.2,open source,estimation,Pending,VOF_432_R50,9/20/2018,,inspection Step,,,yellow
1327,ALI-97,(a) Budget Estimator,-21.92516344,97.208.6,Ajax,-1.48,open source,estimation,Approved,TCH_567_R42,9/26/2018,,Approval Step,,,yellow
1328,ALI-97,(a) Budget Estimator,-21.96771768,97.208.7,Datatable,-3.745714286,open source,estimation,Pending,QFS_297_R38,10/2/2018,,inspection Step,,,yellow
1329,ALI-97,(a) Budget Estimator,-22.01027192,97.208.8,Apache,-6.011428571,open source,estimation,Submitted,LVI_246_R46,10/7/2018,,Inspection Step,,,yellow
1330,ALI-97,(a) Budget Estimator,-22.05282616,97.208.9,Google Charts,-8.277142857,open source,estimation,Approved,ODW_342_R36,10/7/2018,,Approval Step,,,yellow
1331,ALI-98,(a) Budget Estimator,-22.0953804,98.209.1,Bootstrap,-10.54285714,open source,on hold,Pending,WTY_574_R40,6/8/2019,,inspection Step,"open source, no commercial support",,yellow
1332,ALI-98,(a) Budget Estimator,-22.13793464,98.209.10,(a) Color Picker,-12.80857143,internal,on hold,Approved,PAI_863_R41,6/22/2019,,Approval Step,,,yellow
1333,ALI-98,(a) Budget Estimator,-22.18048887,98.209.2,Currency Converter,9.2a,commercial,on hold,Pending,RIG_607_R12,6/22/2019,,Review Step,,,yellow
1334,ALI-98,(a) Budget Estimator,-22.22304311,98.209.3,Javascript,v5.1,open source,on hold,Approved,VZG_631_R8,6/12/2019,,Approval Step,,,yellow
1335,ALI-98,(a) Budget Estimator,-22.26559735,98.209.4,Calculator,1.789285714,commercial,on hold,Pending,SGM_543_R12,6/13/2019,,inspection Step,,,yellow
1336,ALI-98,(a) Budget Estimator,-22.30815159,98.209.5,jQuery,0.586904762,open source,on hold,In_Review,PDR_523_R26,6/18/2019,,Review Step,,,yellow
1337,ALI-98,(a) Budget Estimator,-22.35070583,98.209.6,Ajax,-0.61547619,open source,on hold,Pending,NGZ_499_R11,6/19/2019,,Review Step,,,yellow
1338,ALI-98,(a) Budget Estimator,-22.39326007,98.209.7,Datatable,-1.817857143,open source,on hold,Pending,TBJ_217_R35,6/19/2019,,inspection Step,,,yellow
1339,ALI-98,(a) Budget Estimator,-22.43581431,98.209.8,Apache,-3.020238095,open source,on hold,Approved,FAY_545_R31,6/21/2019,,Approval Step,,,yellow
1340,ALI-98,(a) Budget Estimator,-22.47836854,98.209.9,Google Charts,-4.222619048,open source,on hold,Pending,HLI_498_R37,6/22/2019,,inspection Step,,,yellow
1341,ALI-99,(a) Budget Estimator,-22.52092278,99.21.1,Bootstrap,-5.425,open source,review,submitted,VEO_501_R43,6/22/2019,,Inspection Step,"open source, no commercial support",,yellow
1342,ALI-99,(a) Budget Estimator,-22.56347702,99.21.10,(a) Color Picker,-6.627380952,internal,review,Pending,GZX_605_R47,7/3/2019,,inspection Step,,,yellow
1343,ALI-99,(a) Budget Estimator,-22.60603126,99.21.2,Currency Converter,9.2a,commercial,review,Pending,TYF_798_R27,7/3/2019,,inspection Step,,,yellow
1344,ALI-99,(a) Budget Estimator,-22.6485855,99.21.3,Javascript,v5.2,open source,review,Approved,PJZ_865_R39,6/23/2019,,Approval Step,,,yellow
1345,ALI-99,(a) Budget Estimator,-22.69113974,99.21.4,Calculator,5.806666667,commercial,review,Submitted,QYI_764_R38,6/23/2019,,Inspection Step,,,yellow
1346,ALI-99,(a) Budget Estimator,-22.73369398,99.21.5,jQuery,4.846666667,open source,review,Pending,IUS_662_R48,6/26/2019,,inspection Step,,,yellow
1347,ALI-99,(a) Budget Estimator,-22.77624821,99.21.6,Ajax,3.886666667,open source,review,Approved,RJT_921_R16,6/28/2019,,Approval Step,,,yellow
1348,ALI-99,(a) Budget Estimator,-22.81880245,99.21.7,Datatable,2.926666667,open source,review,Pending,VAY_240_R39,6/28/2019,,Review Step,,,yellow
1349,ALI-99,(a) Budget Estimator,-22.86135669,99.21.8,Apache,1.966666667,open source,review,Approved,WCB_490_R49,6/28/2019,,Approval Step,,,yellow
1350,ALI-99,(a) Budget Estimator,-22.90391093,99.21.9,Google Charts,1.006666667,open source,review,Pending,CCS_353_R8,7/1/2019,,inspection Step,,,yellow
1351,ALI-2,(a) Calendar,-22.94646517,2.29.1,Javascript,v2.1,open source,released,released,TXR_202_R42,1/26/2016,,completed,,,yellow
1352,ALI-2,(a) Calendar,-22.98901941,2.29.10,jQuery,-263.3533333,open source,released,released,JUY_126_R43,2/17/2016,,completed,,,yellow
1353,ALI-2,(a) Calendar,-23.03157365,2.29.11,Holiday Finder,-348.5139394,commercial,released,released,NGP_474_R20,2/17/2016,,completed,,,yellow
1354,ALI-2,(a) Calendar,-23.07412788,2.29.2,(a) Color Picker,-433.6745455,Internal,released,released,PRX_137_R34,2/21/2016,,completed,,,yellow
1355,ALI-2,(a) Calendar,-23.11668212,2.29.3,World Clock,-518.8351515,API,released,released,SAL_555_R38,2/22/2016,,completed,,,yellow
1356,ALI-2,(a) Calendar,-23.15923636,2.29.4,Oracle,-603.9957576,commercial,released,released,TTI_439_R51,1/27/2016,,completed,,,yellow
1357,ALI-2,(a) Calendar,-23.2017906,2.29.5,Bootstrap,-689.1563636,open source,released,released,PEV_136_R19,2/6/2016,,completed,"open source, no commercial support",,yellow
1358,ALI-2,(a) Calendar,-23.24434484,2.29.6,Datatable,-774.3169697,open source,released,released,LSG_559_R3,2/7/2016,,completed,,,yellow
1359,ALI-2,(a) Calendar,-23.28689908,2.29.7,Ajax,-859.4775758,open source,released,released,DUU_882_R51,2/8/2016,,completed,,,yellow
1360,ALI-2,(a) Calendar,-23.32945332,2.29.8,Ruby,-944.6381818,open source,released,released,IAG_815_R13,2/9/2016,,completed,,,yellow
1361,ALI-2,(a) Calendar,-23.37200756,2.29.9,Java,-1029.798788,open source,released,released,TTH_830_R20,2/16/2016,,completed,,,yellow
1362,ALI-21,(a) Calendar,-23.41456179,21.3.1,Javascript,v2.2,open source,released,released,DUS_204_R20,3/8/2016,,completed,,,yellow
1363,ALI-21,(a) Calendar,-23.45711603,21.3.10,Ruby,5.773333333,open source,released,released,VIP_658_R28,3/11/2016,,completed,,,yellow
1364,ALI-21,(a) Calendar,-23.49967027,21.3.11,Java,-30.51333333,open source,released,released,YGJ_435_R47,3/12/2016,,completed,,,yellow
1365,ALI-21,(a) Calendar,-23.54222451,21.3.2,jQuery,-66.8,open source,released,released,YCE_509_R6,3/13/2016,,completed,,,yellow
1366,ALI-21,(a) Calendar,-23.58477875,21.3.3,Holiday Finder,-103.0866667,commercial,released,released,COY_371_R41,3/14/2016,,completed,,,yellow
1367,ALI-21,(a) Calendar,-23.62733299,21.3.4,(a) Color Picker,-139.3733333,Internal,released,released,JZM_209_R51,3/14/2016,,completed,,,yellow
1368,ALI-21,(a) Calendar,-23.66988723,21.3.5,World Clock,-175.66,API,released,released,KHT_617_R7,3/17/2016,,completed,,,yellow
1369,ALI-21,(a) Calendar,-23.71244146,21.3.6,Oracle,-211.9466667,commercial,released,released,VKI_612_R34,3/9/2016,,completed,,,yellow
1370,ALI-21,(a) Calendar,-23.7549957,21.3.7,Bootstrap,-248.2333333,open source,released,released,RZA_847_R46,3/10/2016,,completed,"open source, no commercial support",,yellow
1371,ALI-21,(a) Calendar,-23.79754994,21.3.8,Datatable,-284.52,open source,released,released,SZI_384_R9,3/10/2016,,completed,,,yellow
1372,ALI-21,(a) Calendar,-23.84010418,21.3.9,Ajax,-320.8066667,open source,released,released,TZD_102_R13,3/11/2016,,completed,,,yellow
1373,ALI-22,(a) Calendar,-23.88265842,22.31.1,Javascript,v2.3,open source,released,released,JLH_767_R43,1/20/2017,,completed,,,yellow
1374,ALI-22,(a) Calendar,-23.92521266,22.31.10,Datatable,272.0533333,open source,released,released,TNF_559_R28,2/2/2017,,completed,,,yellow
1375,ALI-22,(a) Calendar,-23.9677669,22.31.11,Ajax,284.0721212,open source,released,released,NWX_681_R17,2/4/2017,,completed,,,yellow
1376,ALI-22,(a) Calendar,-24.01032113,22.31.2,Ruby,296.0909091,open source,released,released,ZOL_248_R9,2/4/2017,,completed,,,yellow
1377,ALI-22,(a) Calendar,-24.05287537,22.31.3,Java,308.109697,open source,released,released,QSZ_708_R51,2/8/2017,,completed,,,yellow
1378,ALI-22,(a) Calendar,-24.09542961,22.31.4,jQuery,320.1284848,open source,released,released,TKI_111_R35,1/22/2017,,completed,,,yellow
1379,ALI-22,(a) Calendar,-24.13798385,22.31.5,Holiday Finder,332.1472727,commercial,released,released,VSQ_149_R9,1/24/2017,,completed,,,yellow
1380,ALI-22,(a) Calendar,-24.18053809,22.31.6,(a) Color Picker,344.1660606,Internal,released,released,VVP_963_R4,1/24/2017,,completed,,,yellow
1381,ALI-22,(a) Calendar,-24.22309233,22.31.7,World Clock,356.1848485,API,released,released,BHM_282_R23,1/28/2017,,completed,,,yellow
1382,ALI-22,(a) Calendar,-24.26564657,22.31.8,Oracle,368.2036364,commercial,released,released,BZR_967_R25,1/28/2017,,completed,,,yellow
1383,ALI-22,(a) Calendar,-24.3082008,22.31.9,Bootstrap,380.2224242,open source,released,released,FYW_472_R16,1/28/2017,,completed,"open source, no commercial support",,yellow
1384,ALI-23,(a) Calendar,-24.35075504,23.311.1,Javascript,v3.1,open source,released,released,JHV_878_R41,2/9/2017,,completed,,,yellow
1385,ALI-23,(a) Calendar,-24.39330928,23.311.10,Datatable,272.66,open source,released,released,OBW_533_R23,2/13/2017,,completed,,,yellow
1386,ALI-23,(a) Calendar,-24.43586352,23.311.11,Ajax,284.7109091,open source,released,released,HQL_942_R18,2/20/2017,,completed,,,yellow
1387,ALI-23,(a) Calendar,-24.47841776,23.311.2,Ruby,296.7618182,open source,released,released,POB_648_R13,2/20/2017,,completed,,,yellow
1388,ALI-23,(a) Calendar,-24.520972,23.311.3,Java,308.8127273,open source,released,released,MKO_799_R29,2/21/2017,,completed,,,yellow
1389,ALI-23,(a) Calendar,-24.56352624,23.311.4,jQuery,320.8636364,open source,released,released,KWW_699_R36,2/9/2017,,completed,,,yellow
1390,ALI-23,(a) Calendar,-24.60608048,23.311.5,Holiday Finder,332.9145455,commercial,released,released,CCR_519_R3,2/10/2017,,completed,,,yellow
1391,ALI-23,(a) Calendar,-24.64863471,23.311.6,(a) Color Picker,344.9654545,Internal,released,released,MUB_971_R7,2/11/2017,,completed,,,yellow
1392,ALI-23,(a) Calendar,-24.69118895,23.311.7,World Clock,357.0163636,API,released,released,NNU_733_R26,2/11/2017,,completed,,,yellow
1393,ALI-23,(a) Calendar,-24.73374319,23.311.8,Oracle,369.0672727,commercial,released,released,CNF_682_R40,2/13/2017,,completed,,,yellow
1394,ALI-23,(a) Calendar,-24.77629743,23.311.9,Bootstrap,381.1181818,open source,released,released,HRU_451_R22,2/13/2017,,completed,"open source, no commercial support",,yellow
1395,ALI-24,(a) Calendar,-24.81885167,24.32.1,Javascript,v3.2,open source,released,released,ANE_338_R7,11/28/2017,,completed,,,yellow
1396,ALI-24,(a) Calendar,-24.86140591,24.32.10,Datatable,272.84,open source,released,released,KHP_770_R21,12/10/2017,,completed,,,yellow
1397,ALI-24,(a) Calendar,-24.90396015,24.32.11,Ajax,284.86,open source,released,released,NXT_710_R20,12/10/2017,,completed,,,yellow
1398,ALI-24,(a) Calendar,-24.94651438,24.32.2,Ruby,296.88,open source,released,released,OSL_177_R37,12/10/2017,,completed,,,yellow
1399,ALI-24,(a) Calendar,-24.98906862,24.32.3,Java,308.9,open source,released,released,JKU_372_R15,12/11/2017,,completed,,,yellow
1400,ALI-24,(a) Calendar,-25.03162286,24.32.4,jQuery,320.92,open source,released,released,NNY_647_R9,11/28/2017,,completed,,,yellow
1401,ALI-24,(a) Calendar,-25.0741771,24.32.5,Holiday Finder,332.94,commercial,released,released,OBY_404_R7,12/1/2017,,completed,,,yellow
1402,ALI-24,(a) Calendar,-25.11673134,24.32.6,(a) Color Picker,344.96,Internal,released,released,TEL_871_R37,12/1/2017,,completed,,,yellow
1403,ALI-24,(a) Calendar,-25.15928558,24.32.7,World Clock,356.98,API,released,released,RIU_508_R31,12/2/2017,,completed,,,yellow
1404,ALI-24,(a) Calendar,-25.20183982,24.32.8,Oracle,369,commercial,released,released,USF_765_R17,12/2/2017,,completed,,,yellow
1405,ALI-24,(a) Calendar,-25.24439405,24.32.9,Bootstrap,381.02,open source,released,released,ZXS_637_R25,12/3/2017,,completed,"open source, no commercial support",,yellow
1406,ALI-25,(a) Calendar,-25.28694829,25.33.1,Javascript,v3.3,open source,released,released,KEL_356_R47,12/12/2017,,completed,,,yellow
1407,ALI-25,(a) Calendar,-25.32950253,25.33.10,Datatable,272.8466667,open source,released,released,CUN_667_R47,12/20/2017,,completed,,,yellow
1408,ALI-25,(a) Calendar,-25.37205677,25.33.11,Ajax,284.7951515,open source,released,released,USO_789_R30,12/20/2017,,completed,,,yellow
1409,ALI-25,(a) Calendar,-25.41461101,25.33.2,Ruby,296.7436364,open source,released,released,QCZ_856_R20,12/21/2017,,completed,,,yellow
1410,ALI-25,(a) Calendar,-25.45716525,25.33.3,Java,308.6921212,open source,released,released,VGE_675_R7,12/21/2017,,completed,,,yellow
1411,ALI-25,(a) Calendar,-25.49971949,25.33.4,jQuery,320.6406061,open source,released,released,WPL_219_R11,12/12/2017,,completed,,,yellow
1412,ALI-25,(a) Calendar,-25.54227372,25.33.5,Holiday Finder,332.5890909,commercial,released,released,ZFU_390_R2,12/12/2017,,completed,,,yellow
1413,ALI-25,(a) Calendar,-25.58482796,25.33.6,(a) Color Picker,344.5375758,Internal,released,released,AJU_856_R9,12/18/2017,,completed,,,yellow
1414,ALI-25,(a) Calendar,-25.6273822,25.33.7,World Clock,356.4860606,API,released,released,TNY_121_R44,12/18/2017,,completed,,,yellow
1415,ALI-25,(a) Calendar,-25.66993644,25.33.8,Oracle,368.4345455,commercial,released,released,DUF_809_R40,12/19/2017,,completed,,,yellow
1416,ALI-25,(a) Calendar,-25.71249068,25.33.9,Bootstrap,380.3830303,open source,released,released,EYQ_980_R32,12/19/2017,,completed,"open source, no commercial support",,yellow
1417,ALI-26,(a) Calendar,-25.75504492,26.34.1,Javascript,v4.1,open source,planning,Approved,MJJ_653_R43,10/16/2018,,Approval Step,,,yellow
1418,ALI-26,(a) Calendar,-25.79759916,26.34.10,Datatable,9.5,open source,planning,Approved,YFU_738_R23,10/22/2018,,Approval Step,,,yellow
1419,ALI-26,(a) Calendar,-25.84015339,26.34.11,Ajax,10,open source,planning,Pending,WKV_337_R9,10/25/2018,,inspection Step,,,yellow
1420,ALI-26,(a) Calendar,-25.88270763,26.34.2,Ruby,10.5,open source,planning,Approved,BZU_801_R14,10/26/2018,,Approval Step,,,yellow
1421,ALI-26,(a) Calendar,-25.92526187,26.34.3,Java,11,open source,planning,Approved,CGX_223_R6,10/26/2018,,Approval Step,,,yellow
1422,ALI-26,(a) Calendar,-25.96781611,26.34.4,jQuery,3.1.2,open source,planning,Pending,GBD_485_R46,10/17/2018,,inspection Step,,,yellow
1423,ALI-26,(a) Calendar,-26.01037035,26.34.5,Holiday Finder,-797.49,commercial,planning,Submitted,ETT_635_R20,10/19/2018,,Inspection Step,,,yellow
1424,ALI-26,(a) Calendar,-26.05292459,26.34.6,(a) Color Picker,-1199.4,Internal,planning,Pending,HVX_643_R41,10/19/2018,,inspection Step,,,yellow
1425,ALI-26,(a) Calendar,-26.09547883,26.34.7,World Clock,-1601.31,API,planning,Pending,SHB_401_R17,10/20/2018,,inspection Step,,,yellow
1426,ALI-26,(a) Calendar,-26.13803307,26.34.8,Oracle,-2003.22,commercial,planning,Pending,PZP_182_R4,10/21/2018,,inspection Step,,,yellow
1427,ALI-26,(a) Calendar,-26.1805873,26.34.9,Bootstrap,-2405.13,open source,planning,Approved,TTC_947_R14,10/21/2018,,Approval Step,"open source, no commercial support",,yellow
1428,ALI-27,(a) Calendar,-26.22314154,27.35.1,Javascript,v4.2,open source,estimation,In_Review,CMP_934_R29,10/28/2018,,Review Step,,,yellow
1429,ALI-27,(a) Calendar,-26.26569578,27.35.10,Datatable,9.95,open source,estimation,Pending,DKV_470_R28,11/7/2018,,inspection Step,,,yellow
